Subject Code,Subject Title,Subject Group Code,Component Code,For Every (Week),Start Week,End Week,Day of Week,Start Time,End Time,Venue,Teaching Staff,Remark
CBS1A11P,CULTURAL IDENTITIES AND REPRESENTATIONS,201,LEC001,1,3,15,Tue,14:30,16:20,Y407,"Wong, Cherie",
CBS1A11P,CULTURAL IDENTITIES AND REPRESENTATIONS,201,SEM001,1,3,15,Tue,16:30,17:20,Y407,"Wong, Cherie",
CBS1C06P,TRANSLATION AND CHINESE SOCIETY,201,LEC001,1,3,15,Mon,18:30,20:20,BC302,LI Dechao,
CBS1C06P,TRANSLATION AND CHINESE SOCIETY,201,SEM001,1,3,15,Wed,20:30,21:20,BC304,WU Chunming,
CBS1C06P,TRANSLATION AND CHINESE SOCIETY,201,SEM002,1,3,15,Wed,18:30,19:20,BC304,WU Chunming,
CBS1C06P,TRANSLATION AND CHINESE SOCIETY,201,SEM003,1,3,15,Wed,19:30,20:20,BC304,WU Chunming,
CBS1C12P,CHINESE LANGUAGE AND THE CHINESE SOCIETIES,201,LEC001,1,3,15,Sat,10:30,12:20,BC304,"Wong, Cherie",
CBS1C12P,CHINESE LANGUAGE AND THE CHINESE SOCIETIES,201,SEM001,1,3,15,Sat,12:30,13:20,BC304,"Wong, Cherie",
CBS2400,WORK INTEGRATED EDUCATION,201,TRN001,1,3,15,,,,N/A,Not Applicable,
CBS2501,INTRODUCTORY JAPANESE I,201,LEC001,1,3,15,Mon,13:30,14:20,N002,"AKASHI, tomoko F",
CBS2501,INTRODUCTORY JAPANESE I,201,SEM001,1,3,15,Tue,9:30,11:20,R407,"AKASHI, tomoko F",
CBS2501,INTRODUCTORY JAPANESE I,201,SEM002,1,3,15,Fri,9:30,11:20,V321,"AKASHI, tomoko F",
CBS2501,INTRODUCTORY JAPANESE I,201,SEM003,1,3,15,Tue,12:30,14:20,V321,"AKASHI, tomoko F",
CBS2501,INTRODUCTORY JAPANESE I,201,SEM004,1,3,15,Mon,16:30,18:20,R902,"LAM, crystal CL",
CBS2501,INTRODUCTORY JAPANESE I,201,SEM005,1,3,15,Tue,14:30,16:20,R401,"LAM, crystal CL",
CBS2502,INTRODUCTORY JAPANESE II,201,LEC001,1,3,15,Mon,12:30,13:20,Y416,MATSUMOTO Masumi,
CBS2502,INTRODUCTORY JAPANESE II,201,SEM001,1,3,15,Tue,16:30,18:20,Y416,MATSUMOTO Masumi,
CBS2502,INTRODUCTORY JAPANESE II,201,SEM002,1,3,15,Thu,15:30,17:20,V304,MATSUMOTO Masumi,
CBS2631,INTRODUCTORY KOREAN I,201,SEM001,1,3,15,Tue,11:30,12:20,HJ203,Sinae SIM,
CBS2631,INTRODUCTORY KOREAN I,201,SEM001,1,3,15,Mon,11:30,13:20,R407,Sinae SIM,
CBS2631,INTRODUCTORY KOREAN I,201,SEM002,1,3,15,Wed,10:30,12:20,V314,Sinae SIM,
CBS2631,INTRODUCTORY KOREAN I,201,SEM002,1,3,15,Thu,11:30,12:20,V321,Sinae SIM,
CBS2631,INTRODUCTORY KOREAN I,201,SEM003,1,3,15,Fri,10:30,12:20,R1206,"Hannah HAN, Sinae SIM",
CBS2631,INTRODUCTORY KOREAN I,201,SEM003,1,3,15,Thu,14:30,15:20,V316,"Hannah HAN, Sinae SIM",
CBS2631,INTRODUCTORY KOREAN I,201,SEM004,1,3,15,Mon,13:30,15:20,V313,Hannah HAN,
CBS2631,INTRODUCTORY KOREAN I,201,SEM004,1,3,15,Wed,14:30,15:20,V316,Hannah HAN,
CBS2632,INTRODUCTORY KOREAN II,201,SEM001,1,3,15,Thu,10:30,11:20,BC303,Sinae SIM,
CBS2632,INTRODUCTORY KOREAN II,201,SEM001,1,3,15,Tue,12:30,14:20,QR402,Sinae SIM,
CBS2901,CHINESE FOR LANGUAGE PROFESSIONALS,201,SEM001,1,3,15,Thu,15:30,18:20,CD302,Wai Mun LEUNG,
CBS2901,CHINESE FOR LANGUAGE PROFESSIONALS,201,SEM002,1,3,15,Fri,12:30,15:20,CD304,Wai Mun LEUNG,
CBS2901,CHINESE FOR LANGUAGE PROFESSIONALS,201,SEM003,1,3,15,Fri,12:30,15:20,CD302,"Wong, Tak-Sum",
CBS2901,CHINESE FOR LANGUAGE PROFESSIONALS,201,SEM004,1,3,15,Wed,15:30,18:20,HJ203,YIN Yilin,
CBS2901,CHINESE FOR LANGUAGE PROFESSIONALS,202,SEM001,1,3,15,Wed,10:30,13:20,V316,"Wong, Tak-Sum",
CBS2901,CHINESE FOR LANGUAGE PROFESSIONALS,203,SEM001,1,3,15,Thu,12:30,15:20,CD302,YIN Yilin,
CBS2903,MEANING AND ITS USE IN CONTEXT,201,LEC001,1,3,15,Thu,11:30,13:20,QR403,"CHEUNG, Candice CH",
CBS2903,MEANING AND ITS USE IN CONTEXT,201,SEM001,1,4,15,Wed,11:30,12:20,EF311,"CHEUNG, Candice CH",
CBS2903,MEANING AND ITS USE IN CONTEXT,201,SEM002,1,4,15,Fri,11:30,12:20,V321,"CHEUNG, Candice CH",
CBS2C04P,APPRECIATION OF THE FOUR GREAT CLASSICAL CHINESE NOVELS,201,LEC001,1,3,15,Mon,13:30,15:20,Y409,Dr. Paris Lau,
CBS2C04P,APPRECIATION OF THE FOUR GREAT CLASSICAL CHINESE NOVELS,201,SEM001,1,4,15,Tue,10:30,11:20,Y404,Dr. Paris Lau,
CBS2C04P,APPRECIATION OF THE FOUR GREAT CLASSICAL CHINESE NOVELS,201,SEM002,1,4,15,Tue,15:30,16:20,Y404,Dr. Paris Lau,
CBS2C04P,APPRECIATION OF THE FOUR GREAT CLASSICAL CHINESE NOVELS,202,LEC001,1,3,15,Mon,15:30,17:20,Y409,Dr. Paris Lau,
CBS2C04P,APPRECIATION OF THE FOUR GREAT CLASSICAL CHINESE NOVELS,202,SEM001,1,4,15,Tue,17:30,18:20,Y404,Dr. Paris Lau,
CBS2C04P,APPRECIATION OF THE FOUR GREAT CLASSICAL CHINESE NOVELS,202,SEM002,1,4,15,Tue,16:30,17:20,Y404,Dr. Paris Lau,
CBS2C10P,AN EXPLORATION OF CHINESE CHARACTERS AND SCRIPTS,201,LEC001,1,3,15,Tue,9:30,11:20,TU107,CHAN Shui Duen,
CBS2C10P,AN EXPLORATION OF CHINESE CHARACTERS AND SCRIPTS,201,SEM001,1,3,15,Tue,11:30,12:20,QR514,ZHANG Yang,
CBS2C10P,AN EXPLORATION OF CHINESE CHARACTERS AND SCRIPTS,201,SEM002,1,3,15,Wed,10:30,11:20,Y411,ZHANG Yang,
CBS2C10P,AN EXPLORATION OF CHINESE CHARACTERS AND SCRIPTS,201,SEM003,1,3,15,Wed,17:30,18:20,R406,ZHANG Yang,
CBS2S06,SERVICE-LEARNING - PRESERVING CULTURAL HERITAGE FOR ETHNIC MINORITIES IN CONTEMPORARY ASIA,201,LEC001,1,9,15,Wed,18:30,21:20,R407,"HSU, Yu-Yin",See Below
CBS3401,SYMBOLIC COMMUNICATION ACROSS LANGUAGES,"201, 202",LEC001,1,3,15,Tue,11:30,13:20,GH201,NG Pak Kei Patrick,
CBS3401,SYMBOLIC COMMUNICATION ACROSS LANGUAGES,"201, 202",SEM001,1,4,15,Thu,9:30,10:20,R402,NG Pak Kei Patrick,
CBS3401,SYMBOLIC COMMUNICATION ACROSS LANGUAGES,"201, 202",SEM002,1,4,15,Wed,14:30,15:20,EF312,NG Pak Kei Patrick,
CBS3402,PSYCHOLINGUISTICS,"201, 202",LEC001,1,3,3,Mon,14:30,17:20,AG315,"POLITZER AHLES, Stephen",
CBS3402,PSYCHOLINGUISTICS,"201, 202",LEC001,1,4,6,Mon,14:30,17:20,QR611,"POLITZER AHLES, Stephen",
CBS3402,PSYCHOLINGUISTICS,"201, 202",LEC001,1,7,7,Mon,14:30,17:20,AG315,"POLITZER AHLES, Stephen",
CBS3402,PSYCHOLINGUISTICS,"201, 202",LEC001,1,8,8,Mon,14:30,17:20,QR611,"POLITZER AHLES, Stephen",
CBS3402,PSYCHOLINGUISTICS,"201, 202",LEC001,1,9,11,Mon,14:30,17:20,AG315,"POLITZER AHLES, Stephen",
CBS3402,PSYCHOLINGUISTICS,"201, 202",LEC001,1,12,15,Mon,14:30,17:20,QR611,"POLITZER AHLES, Stephen",
CBS3404,"LANGUAGE, COGNITION AND BRAIN","201, 202",LTL001,1,3,15,Tue,15:30,18:20,QR504,"CHUN, Eunjin, KUNG, C Carmen",
CBS3408,LANGUAGE ACQUISITION,"201, 202",LEC001,1,3,15,Wed,15:30,18:20,CD304,CHAN Wing Shan Angel,
CBS3445,BILINGUAL WORKSHOP FOR EXTERNAL CORPORATE COMMUNICATION,"201, 202",SEM001,1,3,15,Tue,14:30,17:20,Z512,NG Pak Kei Patrick,
CBS3505,INTERMEDIATE JAPANESE I,201,LEC001,1,3,15,Fri,11:30,12:20,BC303,MATSUMOTO Masumi,
CBS3505,INTERMEDIATE JAPANESE I,201,SEM001,1,3,15,Tue,13:30,15:20,Z414,MATSUMOTO Masumi,
CBS3532,BUSINESS JAPANESE,201,LEC001,1,3,15,Mon,15:30,16:20,HJ203,MATSUMOTO Masumi,
CBS3532,BUSINESS JAPANESE,201,SEM001,1,3,15,Thu,12:30,14:20,R401,MATSUMOTO Masumi,
CBS3534,SPOKEN JAPANESE AND INTONATION,201,SEM001,1,3,15,Thu,10:30,13:20,Z405,TERUYA Kazuhiro,
CBS3536,INTERMEDIATE JAPANESE II,201,LTL001,1,3,15,Mon,12:30,15:20,R402,"AOYAMA, Rei",
CBS3537,INTRODUCTORY READING JAPANESE,201,LTL001,1,3,15,Wed,12:30,15:20,Z406,TERUYA Kazuhiro,
CBS3538,JAPANESE CULTURE: FROM SAMURAI TO HELLO KITTY,201,LTL001,1,3,15,Thu,13:30,16:20,QR610,"AOYAMA, Rei",
CBS3634,INTERMEDIATE KOREAN I,201,LEC001,1,3,15,Tue,11:30,13:20,V314,Hannah HAN,
CBS3634,INTERMEDIATE KOREAN I,201,SEM001,1,3,15,Tue,13:30,14:20,V314,Hannah HAN,
CBS3635,INTERMEDIATE KOREAN II,201,LEC001,1,3,15,Wed,10:30,12:20,Y402,Hannah HAN,
CBS3635,INTERMEDIATE KOREAN II,201,SEM001,1,3,15,Wed,12:30,13:20,Y402,Hannah HAN,
CBS3636,KOREAN ARTS AND LIFESTYLE,201,LEC001,1,3,15,Thu,12:30,14:20,Y508,KIM Sun-A,
CBS3636,KOREAN ARTS AND LIFESTYLE,201,SEM001,1,3,15,Fri,13:30,14:20,BC301,KIM Sun-A,
CBS3636,KOREAN ARTS AND LIFESTYLE,201,SEM002,1,3,15,Fri,13:30,14:20,BC301,KIM Sun-A,
CBS3641,KOREAN LANGUAGE THROUGH CULTURE,201,LEC001,1,3,15,Mon,10:30,12:20,V302,"KWON, Julia",
CBS3641,KOREAN LANGUAGE THROUGH CULTURE,201,SEM001,1,3,15,Mon,13:30,14:20,V316,"KWON, Julia",
CBS3802,INTRODUCTION TO INTERPRETING,201,SEM001,1,3,15,Mon,15:30,18:20,FG818,"HUI, Maggie",
CBS3802,INTRODUCTION TO INTERPRETING,201,SEM002,1,3,15,Fri,13:30,16:20,FG818,"HUI, Maggie",
CBS3841,TRANSLATION FOR THE MEDIA,"201, 202",SEM001,1,3,15,Tue,10:30,13:20,FJ302,Wenjing LI,
CBS3943,SOUNDS OF LANGUAGE,"201, 202",LEC001,1,3,15,Tue,11:30,13:20,BC301,YAO Yao,
CBS3943,SOUNDS OF LANGUAGE,"201, 202",SEM001,1,3,15,,,,N/A,Not Applicable,
CBS3943,SOUNDS OF LANGUAGE,"201, 202",SEM002,1,3,15,Thu,10:30,11:20,R401,YAO Yao,
CBS3947,PROGRAMMING AND DATA ANALYSIS FOR LANGUAGE STUDIES,"201, 202",LTL001,1,3,15,Thu,15:30,18:20,FG817,YAO Yao,
CBS3S01,SERVICE LEARNING THROUGH HELPING PRIMARY STUDENTS WITH SPECIFIC READING DIFFICULTIES,201,LEC001,1,3,4,Thu,10:30,13:20,QR610,"KOU, Fan fei, LEUNG Man Tak, NG, Janet HY, TANG, tempo",See Below
CBS4444,CULTURAL SIGNS AND CORPORATE COMMUNICATION,"201, 202",LTL001,1,3,15,Thu,15:30,18:20,BC201,NGAI Sing Bik Cindy,
CBS4536,INTERCULTURAL COMMUNICATION IN JAPANESE,201,LTL001,1,3,15,Thu,14:30,17:20,Z405,TERUYA Kazuhiro,
CBS4701,PROJECT IN LANGUAGE STUDIES,"201, 202, 203",DIS001,1,3,15,,,,N/A,Not Applicable,
CBS4842,INTRODUCTION TO LITERARY TRANSLATION,"201, 202",SEM001,1,3,15,Fri,15:30,18:20,BC301,"LO, Holly MW",
CBS4844,MACHINE AIDED TRANSLATION,"201, 202",LAB001,1,3,15,Mon,15:30,18:20,AG312,ZHANG Xiaoheng,
CBS4901,CONTRASTIVE ANALYSIS OF CHINESE AND ENGLISH,"201, 202",LEC001,1,3,15,Mon,12:30,14:20,N003,Sophia Y M LEE,
CBS4901,CONTRASTIVE ANALYSIS OF CHINESE AND ENGLISH,"201, 202",SEM001,1,3,15,Wed,11:30,12:20,BC202,GAO Xuefeng,
CBS4901,CONTRASTIVE ANALYSIS OF CHINESE AND ENGLISH,"201, 202",SEM002,1,3,15,Tue,17:30,18:20,BC202,GAO Xuefeng,
CBS4901,CONTRASTIVE ANALYSIS OF CHINESE AND ENGLISH,"201, 202",SEM003,1,3,15,Fri,11:30,12:20,QR513,GAO Xuefeng,
CBS4949,CHILD COMMUNICATION DISORDERS AND SPECIAL EDUCATION NEEDS,"201, 202",LEC001,1,3,9,Wed,10:30,13:20,R903,"BAKHTIAR, M",
CBS4949,CHILD COMMUNICATION DISORDERS AND SPECIAL EDUCATION NEEDS,"201, 202",LEC001,1,10,12,Wed,10:30,13:20,R903,ELLEN MOK,
CBS4949,CHILD COMMUNICATION DISORDERS AND SPECIAL EDUCATION NEEDS,"201, 202",LEC001,2,13,15,Wed,10:30,13:20,R903,"BAKHTIAR, M",
CBS4949,CHILD COMMUNICATION DISORDERS AND SPECIAL EDUCATION NEEDS,"201, 202",LEC001,1,14,14,Wed,10:30,13:20,R903,ELLEN MOK,
CBS4949,CHILD COMMUNICATION DISORDERS AND SPECIAL EDUCATION NEEDS,"201, 202",LEC002,1,3,9,Wed,10:30,13:20,R903,"BAKHTIAR, M",
CBS4949,CHILD COMMUNICATION DISORDERS AND SPECIAL EDUCATION NEEDS,"201, 202",LEC002,1,10,12,Fri,12:30,15:20,V313,ELLEN MOK,
CBS4949,CHILD COMMUNICATION DISORDERS AND SPECIAL EDUCATION NEEDS,"201, 202",LEC002,2,13,15,Wed,10:30,13:20,R903,"BAKHTIAR, M",
CBS4949,CHILD COMMUNICATION DISORDERS AND SPECIAL EDUCATION NEEDS,"201, 202",LEC002,1,14,14,Fri,12:30,15:20,V313,ELLEN MOK,
CBS4953,TECHNIQUES IN LANGUAGE SCIENCES,"201, 202",LTL001,1,3,4,Wed,10:30,13:20,QR611,"KWONG, Elaine YL",
CBS4953,TECHNIQUES IN LANGUAGE SCIENCES,"201, 202",LTL001,1,5,9,Wed,10:30,13:20,FG817,"KWONG, Elaine YL",
CBS4953,TECHNIQUES IN LANGUAGE SCIENCES,"201, 202",LTL001,1,10,15,Wed,10:30,13:20,FG817,"CHEN, SARAH",
CBS4954,STATISTICS FOR LANGUAGE STUDIES,201,LAB001,1,4,15,Tue,9:30,10:20,FG818,"CHEN, SARAH",
CBS4954,STATISTICS FOR LANGUAGE STUDIES,201,LEC001,1,3,15,Fri,18:30,20:20,V302,"CHEN, SARAH",
CBS4999,PROJECT IN LANGUAGE AND SPEECH SCIENCES,201,DIS001,1,3,15,,,,N/A,"BAKHTIAR, M, CHAN Wing Shan Angel, CHEN, SARAH, KWONG, Elaine YL, LAU, dustin, LEE, AnnaWingYee, LEUNG Man Tak, LIU Yi, TANG, tempo, WANG, Shiyuan W, WONG, Min, Xinhua Zhu, YAO Yao",
CBS500,SEMANTICS AND PRAGMATICS,"201, 202",LEC001,1,3,15,Mon,18:30,21:20,Y520,"CHEUNG, Candice CH",See Below
CBS5021,"SPECIAL EDUCATION NEEDS ASSOCIATED WITH COGNITIVE, PHYSICAL AND SENSORY DISORDERS",201,LTL001,1,3,15,Mon,18:30,21:20,N101,"KWONG, Elaine YL",
CBS503,LANGUAGE IN SOCIETY,"201, 202",LEC001,1,3,15,Tue,18:30,21:20,Y516,"WANG, Xuan XW",See Below
CBS506,INTRODUCTION TO EDUCATIONAL LINGUISTICS,"201, 2888",LEC001,1,3,15,Fri,18:30,21:20,Y516,Wing Li WU,
CBS5112,FOUNDATIONS IN BIOMEDICAL SCIENCES II,201,LTL001,1,3,7,Tue,14:30,17:20,Y402,"BAKHTIAR, M",
CBS5112,FOUNDATIONS IN BIOMEDICAL SCIENCES II,201,LTL001,1,8,11,Tue,14:30,17:20,Y402,LEUNG Man Tak,
CBS5112,FOUNDATIONS IN BIOMEDICAL SCIENCES II,201,LTL001,1,12,15,Tue,14:30,17:20,Y402,LEUNG Man Tak,
CBS512,INTRODUCTION TO CHINESE LANGUAGE TESTING,201,LEC001,1,3,15,Tue,18:30,21:20,Y407,Xinhua Zhu,See Below
CBS5122,FOUNDATIONS IN BEHAVIORAL AND SOCIAL SCIENCES II,201,LEC001,1,3,5,Tue,9:30,12:20,HJ302,LEUNG Man Tak,
CBS5122,FOUNDATIONS IN BEHAVIORAL AND SOCIAL SCIENCES II,201,LEC001,1,6,8,Tue,9:30,12:20,HJ302,"WONG, Christy CY",
CBS5122,FOUNDATIONS IN BEHAVIORAL AND SOCIAL SCIENCES II,201,LEC001,1,9,11,Tue,9:30,12:20,HJ302,"LEE, AnnaWingYee",
CBS5122,FOUNDATIONS IN BEHAVIORAL AND SOCIAL SCIENCES II,201,LEC001,1,12,13,Tue,9:30,12:20,HJ302,"LAU, dustin",
CBS5122,FOUNDATIONS IN BEHAVIORAL AND SOCIAL SCIENCES II,201,LEC001,1,14,15,Tue,9:30,12:20,HJ302,"KUNG, C Carmen",
CBS5131,FOUNDATIONS IN LINGUISTICS AND LANGUAGE SCIENCES I,201,LEC001,1,3,15,Thu,16:30,18:20,Y516,"CHEUNG, Candice CH",
CBS5133,FOUNDATIONS IN LINGUISTICS AND LANGUAGE SCIENCES III,201,LTL001,1,3,15,Mon,10:30,13:20,Z209,CHAN Wing Shan Angel,
CBS514,INTRODUCTION TO CANTONESE STUDIES,201,LEC001,1,3,15,Thu,18:30,21:20,R502,FUNG Suk Yee Roxana,See Below
CBS5151,INTRODUCTION TO COMMUNICATION DISORDERS AND AUDIOLOGY,201,LTL001,1,3,8,Mon,14:30,17:20,N/A,"WONG, Min",
CBS5151,INTRODUCTION TO COMMUNICATION DISORDERS AND AUDIOLOGY,201,LTL001,1,9,15,Mon,14:30,17:20,N/A,"LAU, dustin",
CBS5151,INTRODUCTION TO COMMUNICATION DISORDERS AND AUDIOLOGY,201,LTL001,1,9,15,Wed,14:30,17:20,N/A,"LAU, dustin",
CBS5212,ADULT COMMUNICATION DISORDERS: ASSESSMENT AND TREATMENT II,201,TUT001,1,3,15,Mon,9:30,13:20,R501,"TANG, tempo",
CBS5212,ADULT COMMUNICATION DISORDERS: ASSESSMENT AND TREATMENT II,201,TUT002,1,3,5,Mon,9:30,13:20,N/A,LEUNG Man Tak,
CBS5212,ADULT COMMUNICATION DISORDERS: ASSESSMENT AND TREATMENT II,201,TUT002,1,6,15,Mon,9:30,13:20,N/A,"LEE, AnnaWingYee",
CBS5212,ADULT COMMUNICATION DISORDERS: ASSESSMENT AND TREATMENT II,201,TUT003,1,3,15,Mon,9:30,13:20,N/A,"WONG, Min",
CBS5212,ADULT COMMUNICATION DISORDERS: ASSESSMENT AND TREATMENT II,201,TUT004,1,3,15,Mon,9:00,11:50,N103,"NG, Janet HY",
CBS5231,OTHER COMMUNICATION DISORDERS AND SWALLOWING DISORDERS: ASSESSMENT AND TREATMENT II,201,SEM001,1,3,15,Wed,9:30,12:20,GH803,"LEE, AnnaWingYee",
CBS5242,PAEDIATRIC COMMUNICATION DISORDERS: ASSESSMENT AND TREATMENT II,201,TUT001,1,3,15,Thu,9:30,13:20,N/A,"TANG, tempo",
CBS5242,PAEDIATRIC COMMUNICATION DISORDERS: ASSESSMENT AND TREATMENT II,201,TUT002,1,3,5,Thu,9:30,13:20,V313,LEUNG Man Tak,
CBS5242,PAEDIATRIC COMMUNICATION DISORDERS: ASSESSMENT AND TREATMENT II,201,TUT002,1,6,15,Thu,9:30,13:20,V313,"LEE, AnnaWingYee",
CBS5242,PAEDIATRIC COMMUNICATION DISORDERS: ASSESSMENT AND TREATMENT II,201,TUT003,1,3,15,Thu,9:30,13:20,PQ305,"WONG, Min",
CBS5242,PAEDIATRIC COMMUNICATION DISORDERS: ASSESSMENT AND TREATMENT II,201,TUT004,1,3,15,Thu,9:30,13:20,N/A,"NG, Janet HY",
CBS528B,THE DEVELOPMENT AND IMPLEMENTATION OF SCHOOL-BASED CHINESE LANGUAGE CURRICULUM IN HONG KONG,"201, 202",LEC001,1,3,15,Thu,18:30,21:20,N101,Xinhua Zhu,See Below
CBS529,CHINESE LEXICAL SEMANTICS AND CORPUS LINGUISTICS,201,LEC001,1,3,15,Wed,18:30,21:20,Y516,churen huang,See Below
CBS5299,RESEARCH PROJECT I,201,POJ001,1,3,15,,,,N/A,CHAN Wing Shan Angel,
CBS538,MACL DISSERTATION,201,DIS001,1,3,15,,,,N/A,Not Applicable,
CBS540,FICTION IN THE MING AND QING ERA,201,LEC001,1,3,15,Wed,18:30,21:20,QR611,CHAN Chi Wang,See Below
CBS5402,COMMUNICATION IN MULTICULTURAL & MULTILINGUAL CONTEXTS,201,LEC001,1,3,15,Wed,18:30,21:20,Y303,WU Dongying,
CBS5406,ADVANCED BILINGUAL WORKSHOP FOR WRITTEN CORPORATE COMMUNICATION,201,LEC001,1,3,9,Fri,18:30,21:20,Y409,"LO, Suet Ling",
CBS5406,ADVANCED BILINGUAL WORKSHOP FOR WRITTEN CORPORATE COMMUNICATION,201,LEC001,1,10,15,Fri,18:30,21:20,Y409,"LO, Vivian Hok Wai",
CBS5407,SYMBOLISM & CORPORATE COMMUNICATION,201,LEC001,1,3,15,Mon,18:30,21:20,Y303,NG Pak Kei Patrick,
CBS5408,PROFESSIONAL SEMINAR: PRACTICES & CHALLENGES,201,LEC001,1,3,7,Tue,18:30,21:20,R501,"CHENG, Raymond KK",
CBS5408,PROFESSIONAL SEMINAR: PRACTICES & CHALLENGES,201,LEC001,1,8,11,Tue,18:30,21:20,R501,"CHIU, Stella",
CBS5408,PROFESSIONAL SEMINAR: PRACTICES & CHALLENGES,201,LEC001,1,12,15,Tue,18:30,21:20,R501,"WAN, Mei Yuk",
CBS5409,MABCC INTERNSHIP,201,GST001,1,3,15,,,,N/A,Not Applicable,
CBS5410,MABCC SUPERVISED PROJECT,201,POJ001,1,3,15,,,,N/A,Not Applicable,
CBS5412,CRISIS COMMUNICATION MANAGEMENT,201,LEC001,1,3,15,Sat,14:30,17:20,QR610,"KWAN, Chuk-fai",
CBS5413,DIGITAL MEDIA COMMUNICATION,201,LEC001,1,3,15,Thu,18:30,21:20,N102,"CHEUNG, Baniel",
CBS543,SELECTED READINGS OF EIGHT WRITERS OF THE TANG AND SONG ERA,201,LEC001,1,3,15,Tue,18:30,21:20,QR611,"SUN, Ying ying",See Below
CBS552,LITERARY THEORY AND MODERN CHINESE LITERATURE,201,LEC001,1,3,15,Tue,18:30,21:20,R508,CHAN Che Shan,See Below
CBS552,LITERARY THEORY AND MODERN CHINESE LITERATURE,202,LEC001,1,3,15,Mon,18:30,21:20,QR611,CHAN Chi Wang,See Below
CBS553,READINGS OF CLASSICAL LITERATURE,201,LEC001,1,3,9,Wed,18:30,21:20,Y507,PANG Tun,See Below
CBS553,READINGS OF CLASSICAL LITERATURE,201,LEC001,1,10,15,Wed,18:30,21:20,Y507,SIU Soon Wah Johnson,See Below
CBS553,READINGS OF CLASSICAL LITERATURE,"202, 203",LEC001,1,3,9,Fri,18:30,21:20,QR611,PANG Tun,See Below
CBS553,READINGS OF CLASSICAL LITERATURE,"202, 203",LEC001,1,10,15,Fri,18:30,21:20,QR611,SIU Soon Wah Johnson,See Below
CBS559,SUPERVISED INTERNATIONAL CHINESE TEACHING INTERNSHIP II,201,LEC001,1,3,5,,,,N/A,KIM Sun-A,
CBS559,SUPERVISED INTERNATIONAL CHINESE TEACHING INTERNSHIP II,201,LEC001,1,4,5,Tue,18:30,21:20,BC602,LIU Yi,
CBS564,TRANSLATION: DISCOURSE AND THE TRANSLATOR,201,LEC001,1,3,15,Thu,18:30,21:20,Y407,"HUI, Maggie",
CBS565,INTERPRETING: CONSECUTIVE,201,LEC001,1,3,15,Mon,18:30,21:20,FG818,"WU, Zhi-wei",
CBS568,ADVANCED TRANSLATION,201,LEC001,1,3,15,Thu,14:30,17:20,Z406,Yuk Sunny TIEN,
CBS568,ADVANCED TRANSLATION,202,LEC001,1,3,15,Fri,14:30,17:20,QR610,Yuk Sunny TIEN,
CBS570,SPECIALISED INTERPRETING PROGRAMME I,201,LEC001,1,3,15,Wed,9:30,12:20,FG818,"NG, SY D",
CBS570,SPECIALISED INTERPRETING PROGRAMME I,202,LEC001,1,3,15,Wed,14:30,17:20,FG818,"NG, SY D",
CBS5702,CLINICAL PRACTICUM II,201,TRN001,1,3,15,Wed,13:30,17:20,N/A,"WONG, Theresa WM",
CBS5702,CLINICAL PRACTICUM II,201,TRN002,1,3,15,Wed,9:30,13:20,N/A,"WOO, Kathy Kit yan",
CBS5702,CLINICAL PRACTICUM II,201,TRN003,1,3,15,Thu,9:30,13:20,N/A,"WONG, Christy CY",
CBS5702,CLINICAL PRACTICUM II,201,TRN004,1,3,15,Wed,9:30,13:20,N/A,"YAU, teresa",
CBS5702,CLINICAL PRACTICUM II,201,TRN005,1,3,15,Fri,13:30,17:20,N/A,"YAU, teresa",
CBS5702,CLINICAL PRACTICUM II,201,TRN006,1,3,15,Fri,9:30,13:20,N/A,"LEE, AnnaWingYee",
CBS5705,CLINICAL PRACTICUM V,201,TRN001,1,3,15,Fri,9:30,12:20,N/A,"YEUNG, Olivia HY",
CBS5705,CLINICAL PRACTICUM V,201,TRN001,1,3,15,Fri,13:30,17:20,N/A,"YEUNG, Olivia HY",
CBS5705,CLINICAL PRACTICUM V,201,TRN002,1,3,15,Fri,9:30,12:20,N/A,"LAM, hangching",
CBS5705,CLINICAL PRACTICUM V,201,TRN002,1,3,15,Fri,13:30,17:20,N/A,"LAM, hangching",
CBS5705,CLINICAL PRACTICUM V,201,TRN003,1,3,15,Tue,9:30,12:20,N/A,"YEUNG, Olivia HY",
CBS5705,CLINICAL PRACTICUM V,201,TRN003,1,3,15,Tue,13:30,17:20,N/A,"YEUNG, Olivia HY",
CBS5705,CLINICAL PRACTICUM V,201,TRN004,1,3,15,Tue,9:30,12:20,N/A,"LAM, hangching",
CBS5705,CLINICAL PRACTICUM V,201,TRN004,1,3,15,Tue,13:30,17:20,N/A,"LAM, hangching",
CBS5705,CLINICAL PRACTICUM V,201,TRN005,1,3,9,Fri,9:30,12:20,N/A,"WONG, Christy CY",
CBS5705,CLINICAL PRACTICUM V,201,TRN005,1,3,9,Fri,13:30,17:20,N/A,"WONG, Christy CY",
CBS571,SPECIALISED INTERPRETING PROGRAMME II,201,LEC001,1,3,15,Mon,9:30,12:20,FG818,CHEUNG Kay Fan Andrew,
CBS571,SPECIALISED INTERPRETING PROGRAMME II,202,LEC001,1,3,15,Mon,14:30,17:20,FG817,CHEUNG Kay Fan Andrew,
CBS576,MATCFL DISSERTATION,201,DIS001,1,3,15,,,,N/A,Not Applicable,
CBS579,MATI DISSERTATION,201,DIS001,1,3,15,,,,N/A,Not Applicable,
